items_edmPreview,items_title,items_dcCreator,items_dataProvider,items_country,items_type,items_edmTimespanLabelLangAware_def,items_id
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1564624&size=LARGE&type=IMAGE,Truhe mit aufwendiger Flachschnitzerei,,Bildarchiv Foto Marburg,germany,IMAGE,1751,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20837432
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1301298&size=LARGE&type=IMAGE,Rossebändiger,,Bildarchiv Foto Marburg,germany,IMAGE,1934,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20832458
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fch00018c01&size=LARGE&type=IMAGE,Bekehrung des Paulus,,Bildarchiv Foto Marburg,germany,IMAGE,1505,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20831069
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Foe00126g10&size=LARGE&type=IMAGE,Pferde,"Ebner, Franz Anton (1698) Ebner, Franz Anton",Bildarchiv Foto Marburg,germany,IMAGE,1732,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20822701
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Foe00044a07&size=LARGE&type=IMAGE,Paulussturz,Meister des Wiltener Peter-Paul-Altars,Bildarchiv Foto Marburg,germany,IMAGE,1495,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20820290
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fsp00191e10&size=LARGE&type=IMAGE,Kapitell,,Bildarchiv Foto Marburg,germany,IMAGE,1200,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20811505
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffmb5993_21&size=LARGE&type=IMAGE,Kapitell,,Bildarchiv Foto Marburg,germany,IMAGE,1160,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20810998
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi07125c07&size=LARGE&type=IMAGE,Knabe mit Steckenpferd,,Bildarchiv Foto Marburg,germany,IMAGE,1784,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20803496
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm200030&size=LARGE&type=IMAGE,Serenissimi Principis Ferdinandi Hispaniarum Infantis S. R. E. Cardinalis Triumphalis Introitus in Flandriae Metropolim Gandavum — Disce nepos virtutem ex me,"Schut, Cornelis (1) Jode, Pieter de (2) Jode, Pieter de (1604) Schoor, Jacobus van Meurs, Jacob van Becanus, Gulielmus http://data.europeana.eu/agent/base/16233",Bildarchiv Foto Marburg,germany,IMAGE,1636,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20795252_T_003
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm183940&size=LARGE&type=IMAGE,Reiterdenkmal Ludwig XIV.,,Bildarchiv Foto Marburg,germany,IMAGE,1685,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20789739
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm40027&size=LARGE&type=IMAGE,Reiterstatue Ludwig XIII.,,Bildarchiv Foto Marburg,germany,IMAGE,1821,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20789730
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi08973e04&size=LARGE&type=IMAGE,Ländlich-sittlich,,Bildarchiv Foto Marburg,germany,IMAGE,1651,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20788197
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi08899e01&size=LARGE&type=IMAGE,Votivbild,"Reberlin, Lucas",Bildarchiv Foto Marburg,germany,IMAGE,1659,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20783787
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi02792g11&size=LARGE&type=IMAGE,Aufsatz des Wendelinaltars,,Bildarchiv Foto Marburg,germany,IMAGE,1772,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20782630
,Wandmalerei in der Höhlenwohnung in der Altamira-Höhle: Pferd,,Bildarchiv Foto Marburg,germany,IMAGE,1906,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20778857
,Wandmalerei in der Höhlenwohnung in der Altamira-Höhle: Bison und Pferd,,Bildarchiv Foto Marburg,germany,IMAGE,1906,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20778853
,Wandmalerei in der Höhlenwohnung in der Altamira-Höhle: Pferd,,Bildarchiv Foto Marburg,germany,IMAGE,1906,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20778847
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fsp00185c08&size=LARGE&type=IMAGE,Surtidor de los Caballos,,Bildarchiv Foto Marburg,germany,IMAGE,1829,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20766166
,Das große Fohlen,,Bildarchiv Foto Marburg,germany,IMAGE,1932,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20754464
,Gewebter Wandbehang mit Heiligem auf Pferd,,Bildarchiv Foto Marburg,germany,IMAGE,1938,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20754345
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm831682&size=LARGE&type=IMAGE,Hans Clawerts Werckliche Historien,,Bildarchiv Foto Marburg,germany,IMAGE,1659,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20754000
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffmbc1453_09&size=LARGE&type=IMAGE,Apoll auf seinem Sonnenwagen,,Bildarchiv Foto Marburg,germany,IMAGE,1751,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20749666
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi03098e09&size=LARGE&type=IMAGE,Pferdeaquamanile,,Bildarchiv Foto Marburg,germany,IMAGE,1250,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20747331
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Far00051d05&size=LARGE&type=IMAGE,Reiter,,Bildarchiv Foto Marburg,germany,IMAGE,1722,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20746440
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi12670a08&size=LARGE&type=IMAGE,"Inneres der großen Flachsstampfe (auch große ""Brake"" genannt, vom Bauern Maier; Kniendorf, Kreis Minden-Lübbecke)",,Bildarchiv Foto Marburg,germany,IMAGE,1954,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20741617
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi12670a07&size=LARGE&type=IMAGE,"Das Triebwerk der großen Roßmühle (des Bauern Maier; Kniendorf, Kreis Minden-Lübbecke)",,Bildarchiv Foto Marburg,germany,IMAGE,1954,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20741616
,"Einhorn, Löwe, Adler und Pferd",,Bildarchiv Foto Marburg,germany,IMAGE,1951,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20740087
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi12654a03&size=LARGE&type=IMAGE,Darstellung eines Pferdes,,Bildarchiv Foto Marburg,germany,IMAGE,1723,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20727226
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm71686&size=LARGE&type=IMAGE,Boot auf dem Strand,,Bildarchiv Foto Marburg,germany,IMAGE,1883,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20719426
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fnl00028c01&size=LARGE&type=IMAGE,"Titelblatt eines königlichen Privilegs: Schlacht von Clavijo, darunter Wappen",,Bildarchiv Foto Marburg,germany,IMAGE,1590,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20719241
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm199899&size=LARGE&type=IMAGE,Bekehrung des Paulus,,Bildarchiv Foto Marburg,germany,IMAGE,1741,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20716398
,Erzgebirgisches Spielzeug: Reifen und Reifentiere,,Bildarchiv Foto Marburg,germany,IMAGE,1950,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20705078
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi02137d10&size=LARGE&type=IMAGE,"Zeichnungen in einem Skizzenheft: ein Bauer, Pferd, Schaf, Gänse",,Bildarchiv Foto Marburg,germany,IMAGE,1875,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20704516
,Glasfenster-Entwurf: Bekehrung des Paulus (Damaskus),,Bildarchiv Foto Marburg,germany,IMAGE,1956,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20687765
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffmc444597&size=LARGE&type=IMAGE,Portal,,Bildarchiv Foto Marburg,germany,IMAGE,1612,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20682343
,Zwei Pferde,,Bildarchiv Foto Marburg,germany,IMAGE,1945,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20677312
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi02852b01&size=LARGE&type=IMAGE,Die Bekehrung des Paulus,,Bildarchiv Foto Marburg,germany,IMAGE,1722,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20669872
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi11543b10&size=LARGE&type=IMAGE,Mangelbrett mit geschnitzten religiösen Szenen und Wodanspferd,,Bildarchiv Foto Marburg,germany,IMAGE,1780,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20663304
,Einhorn und Pferd,,Bildarchiv Foto Marburg,germany,IMAGE,1955,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20649963
,"Marburg, Elisabethschule, Arbeit einer Schülerin, Thema Bauernhof (Lehrerin Elisabeth Mann)",,Bildarchiv Foto Marburg,germany,IMAGE,1943,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20648842
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi06119e05&size=LARGE&type=IMAGE,Triumph des Mordechai,,Bildarchiv Foto Marburg,germany,IMAGE,1791,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20643735
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffmbc24254_02&size=LARGE&type=IMAGE,Deckenbild: Bekehrung des Saulus,,Bildarchiv Foto Marburg,germany,IMAGE,1716,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20564682
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi13526b13&size=LARGE&type=IMAGE,Paulus-Altar — Altarblatt: Bekehrung Pauli,,Bildarchiv Foto Marburg,germany,IMAGE,1738,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20564618_T_003
,"Hortus deliciarum — Bekehrung des Pauli, Folio 189 recto",,Bildarchiv Foto Marburg,germany,IMAGE,1899,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20563926_T_075
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm836789&size=LARGE&type=IMAGE,Pferdekamm und Kammhalter,,Bildarchiv Foto Marburg,germany,IMAGE,1800,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20557181
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi04022c12&size=LARGE&type=IMAGE,Pferdeknechte am Strande,,Bildarchiv Foto Marburg,germany,IMAGE,1902,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20509940
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm83746&size=LARGE&type=IMAGE,Pferdeknechte am Strand,,Bildarchiv Foto Marburg,germany,IMAGE,1902,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20509938
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi03981f07&size=LARGE&type=IMAGE,Pferd,,Bildarchiv Foto Marburg,germany,IMAGE,1518,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20507283
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi04586c08&size=LARGE&type=IMAGE,"Studie zu ""Die Lebensalter""",,Bildarchiv Foto Marburg,germany,IMAGE,1930,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20504071
,Pferdemarkt,,Bildarchiv Foto Marburg,germany,IMAGE,1910,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20498937
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm145687&size=LARGE&type=IMAGE,Pferd,,Bildarchiv Foto Marburg,germany,IMAGE,1911,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20498836
,Zwei Pferde im Wald,,Bildarchiv Foto Marburg,germany,IMAGE,1918,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20498811
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi03961e07&size=LARGE&type=IMAGE,Bauplatz mit Weiden,,Bildarchiv Foto Marburg,germany,IMAGE,1846,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20450474
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi04026c07&size=LARGE&type=IMAGE,Kampfszene aus dem Schah-Name,,Bildarchiv Foto Marburg,germany,IMAGE,1000,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20442793
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm192073&size=LARGE&type=IMAGE,"Teppichfolge mit Themen aus der römischen Sage; dargestellte Szene ""Römer landen an der Felsenküste und kämpfen mit Orientalen""",,Bildarchiv Foto Marburg,germany,IMAGE,1700,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20442781
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fit00447d03&size=LARGE&type=IMAGE,"Vergilius Vaticanus & Der vatikanische Vergil — Latinus schenkt den Trojanern Pferde, Folio 63recto",,Bildarchiv Foto Marburg,germany,IMAGE,400,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20411749_T_001_T_039
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffmc808969&size=LARGE&type=IMAGE,Bekehrung des Saulus,,Bildarchiv Foto Marburg,germany,IMAGE,1747,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20394895
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm145687&size=LARGE&type=IMAGE,Gesatteltes Pferd,,Bildarchiv Foto Marburg,germany,IMAGE,1911,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20394871
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1557963&size=LARGE&type=IMAGE,Votivbild zum heiligen Wendelin,"Stoiber, Jakob",Bildarchiv Foto Marburg,germany,IMAGE,1855,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20394323
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1564580&size=LARGE&type=IMAGE,Pflügender Bauer,,Bildarchiv Foto Marburg,germany,IMAGE,1760,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20368565
,Zwei Spielzeugpferde auf Rollbrettern,,Bildarchiv Foto Marburg,germany,IMAGE,1900,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20368026
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1562800&size=LARGE&type=IMAGE,Gekrönte Hutbandschalle mit einem Pferd,,Bildarchiv Foto Marburg,germany,IMAGE,1861,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20367181
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1554625&size=LARGE&type=IMAGE,Tapisseriefolge mit Feldzugszenen (Schleißheimer Folge) — Bayerische Kavallerie beim Fouragieren Fouragement,,Bildarchiv Foto Marburg,germany,IMAGE,1724,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20366959_T_005
,Zeichnung eines Kraters,,Bildarchiv Foto Marburg,germany,IMAGE,1929,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20362484
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1564392&size=LARGE&type=IMAGE,Schwingbock zur Flachsbearbeitung,,Bildarchiv Foto Marburg,germany,IMAGE,1830,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20346067
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1564393&size=LARGE&type=IMAGE,Mangelbrett,,Bildarchiv Foto Marburg,germany,IMAGE,1833,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20346068
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1564576&size=LARGE&type=IMAGE,"Mangelbrett, Holzschnitzerei",,Bildarchiv Foto Marburg,germany,IMAGE,1762,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20346034
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1564576&size=LARGE&type=IMAGE,"Mangelbrett, Holzschnitzerei",,Bildarchiv Foto Marburg,germany,IMAGE,1826,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20346036
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1182399&size=LARGE&type=IMAGE,Die Vertreibung des Heliodor aus dem Tempel,,Bildarchiv Foto Marburg,germany,IMAGE,1725,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20343355
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm184594&size=LARGE&type=IMAGE,Nördliches Westportal — Türsturz: Sturz des Paulus,,Bildarchiv Foto Marburg,germany,IMAGE,1914,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20325430_T_007
,Szenen aus dem Leben des Paulus,,Bildarchiv Foto Marburg,germany,IMAGE,1959,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20319443
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm606283&size=LARGE&type=IMAGE,Die roten Pferde & Weidende Pferde IV,,Bildarchiv Foto Marburg,germany,IMAGE,1911,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20312329
,Pferdekopf und Posthorn,,Bildarchiv Foto Marburg,germany,IMAGE,1905,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20311989
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffmc423392&size=LARGE&type=IMAGE,Serie von Marburger Wandfliesen — Fliese,"Eckel, Franz",Bildarchiv Foto Marburg,germany,IMAGE,1846,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20290132_T_001
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffmc417811&size=LARGE&type=IMAGE,Schüssel,,Bildarchiv Foto Marburg,germany,IMAGE,1856,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20290095
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm190635&size=LARGE&type=IMAGE,Edelfräulein und Landsknecht,,Bildarchiv Foto Marburg,germany,IMAGE,1494,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20271868
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm232319&size=LARGE&type=IMAGE,Das große Pferd,,Bildarchiv Foto Marburg,germany,IMAGE,1505,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20271867
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm232318&size=LARGE&type=IMAGE,Das kleine Pferd,,Bildarchiv Foto Marburg,germany,IMAGE,1505,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20271866
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm186026&size=LARGE&type=IMAGE,"Château de Fontainebleau — Cour du Cheval Blanc — Porte d'Aigle, Fontainebleau Cour des Adieux",,Bildarchiv Foto Marburg,germany,IMAGE,1810,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20244219_T_001_T_001
